"","year","AGE_CATEGORY","CBSA.Code","CBSA.Title","Metropolitan.Micropolitan.Statistical.Area","rate_cbsa_age","rate_cbsa"
"6082",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6083",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6084",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6085",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6086",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6087",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6088",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6089",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6090",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6091",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6092",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6093",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6094",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6095",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6096",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6097",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6098",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6099",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6100",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6101",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6102",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6103",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6104",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6105",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6106",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6107",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6108",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6109",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6110",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6111",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6112",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6113",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6114",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6115",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6116",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6117",2022,5,24500,"Great Falls, MT","Metropolitan Statistical Area",0.0481556390253299,0.0481556390253299
"6118",2022,5,28060,"Kalispell, MT","Micropolitan Statistical Area",0.0376392652815417,0.0376392652815417
"6119",2022,5,14580,"Bozeman, MT","Metropolitan Statistical Area",0.0354748306076838,0.0354748306076838
"6120",2022,3,25740,"Helena, MT","Metropolitan Statistical Area",0.0600997656109141,0.0600997656109141
"6121",2022,4,33540,"Missoula, MT","Metropolitan Statistical Area",0.0396699460488734,0.0396699460488734
"6122",2022,1,13740,"Billings, MT","Metropolitan Statistical Area",0.024253595595547,0.0727584339151313
"6123",2022,2,13740,"Billings, MT","Metropolitan Statistical Area",0.0242530073729142,0.0727584339151313
"6124",2022,4,13740,"Billings, MT","Metropolitan Statistical Area",0.0242518310132415,0.0727584339151313
"6125",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6126",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6127",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6128",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6129",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6130",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6131",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6132",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6133",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6134",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6135",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6136",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6137",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6138",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6139",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6140",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6141",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6142",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6143",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6144",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6145",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6146",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6147",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6148",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6149",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6150",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6151",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6152",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6153",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6154",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6155",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6156",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6157",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6158",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6159",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6160",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6161",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6162",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6163",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6164",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6165",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6166",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6167",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6168",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6169",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6170",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6171",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6172",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6173",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6174",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6175",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6176",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6177",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6178",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6179",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6180",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6181",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6182",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6183",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6184",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6185",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6186",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6187",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6188",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6189",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6190",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6191",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6192",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6193",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6194",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6195",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6196",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6197",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6198",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6199",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6200",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6201",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6202",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6203",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6204",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6205",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6206",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6207",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6208",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6209",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6210",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6211",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6212",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6213",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6214",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6215",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6216",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6217",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6218",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6219",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6220",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6221",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6222",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6223",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6224",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6225",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6226",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6227",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6228",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6229",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6230",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6231",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6232",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6233",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6234",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6235",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6236",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6237",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6238",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6239",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6240",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6241",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6242",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6243",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6244",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6245",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6246",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6247",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6248",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6249",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6250",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6251",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6252",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6253",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6254",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6255",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6256",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6257",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6258",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6259",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6260",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6261",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6262",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6263",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6264",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6265",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6266",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6267",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6268",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6269",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6270",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6271",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6272",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6273",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6274",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6275",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6276",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6277",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6278",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6279",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6280",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6281",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6282",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6283",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6284",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6285",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6286",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6287",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6288",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6289",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6290",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6291",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6292",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6293",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6294",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6295",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6296",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6297",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6298",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6299",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6300",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6301",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6302",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6303",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6304",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6305",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6306",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6307",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6308",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6309",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6310",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6311",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6312",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6313",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6314",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6315",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6316",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6317",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6318",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6319",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6320",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6321",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6322",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6323",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6324",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6325",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6326",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6327",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6328",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6329",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6330",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6331",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6332",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6333",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6334",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6335",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6336",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6337",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6338",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6339",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6340",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6341",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6342",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6343",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6344",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6345",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6346",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6347",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6348",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6349",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6350",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6351",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6352",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6353",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6354",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6355",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6356",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6357",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6358",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6359",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6360",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6361",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6362",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6363",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6364",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6365",2022,4,36420,"Oklahoma City, OK","Metropolitan Statistical Area",0.0135962392802151,0.0317245942650998
"6366",2022,5,36420,"Oklahoma City, OK","Metropolitan Statistical Area",0.0271440398474505,0.0317245942650998
"6367",2022,4,30020,"Lawton, OK","Metropolitan Statistical Area",0.0602137588438958,0.0903192786500278
"6368",2022,5,30020,"Lawton, OK","Metropolitan Statistical Area",0.0301059730250482,0.0903192786500278
"6369",2022,3,46140,"Tulsa, OK","Metropolitan Statistical Area",0.0148207431120596,0.0883177239933742
"6370",2022,5,46140,"Tulsa, OK","Metropolitan Statistical Area",0.0296409004905569,0.0883177239933742
"6371",2022,2,36420,"Oklahoma City, OK","Metropolitan Statistical Area",0.00453479777069342,0.0317245942650998
"6372",2022,4,36420,"Oklahoma City, OK","Metropolitan Statistical Area",0.0135962392802151,0.0317245942650998
"6373",2022,5,44660,"Stillwater, OK","Micropolitan Statistical Area",0.0461637891238113,0.0461637891238113
"6374",2022,1,46140,"Tulsa, OK","Metropolitan Statistical Area",0.0396070975918885,0.0883177239933742
"6375",2022,3,46140,"Tulsa, OK","Metropolitan Statistical Area",0.0148207431120596,0.0883177239933742
"6376",2022,4,46140,"Tulsa, OK","Metropolitan Statistical Area",0.0271567924569293,0.0883177239933742
"6377",2022,5,46140,"Tulsa, OK","Metropolitan Statistical Area",0.0296409004905569,0.0883177239933742
"6378",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6379",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6380",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6381",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6382",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6383",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6384",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6385",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6386",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6387",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6388",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6389",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6390",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6391",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6392",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6393",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6394",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6395",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6396",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6397",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6398",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6399",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6400",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6401",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6402",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6403",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6404",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6405",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6406",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6407",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6408",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6409",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6410",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6411",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
